scenario,optimizer,learning_rate,batch_size,l2,seed,epochs,epoch,training_loss
l2_interaction,Batch GD,8.0,,1e-05,42,80,55,0.35423582979689267
l2_interaction,Batch GD,8.0,,1e-05,42,80,56,0.3534152523536709
l2_interaction,Batch GD,8.0,,1e-05,42,80,57,0.3526044793753715
l2_interaction,Batch GD,8.0,,1e-05,42,80,58,0.351803254934055
l2_interaction,Batch GD,8.0,,1e-05,42,80,59,0.3510113343182899
l2_interaction,Batch GD,8.0,,1e-05,42,80,60,0.35022848333410683
l2_interaction,Batch GD,8.0,,1e-05,42,80,61,0.34945447766172577
l2_interaction,Batch GD,8.0,,1e-05,42,80,62,0.3486891022626924
l2_interaction,Batch GD,8.0,,1e-05,42,80,63,0.34793215083265966
l2_interaction,Batch GD,8.0,,1e-05,42,80,64,0.3471834252955734
l2_interaction,Batch GD,8.0,,1e-05,42,80,65,0.34644273533548287
l2_interaction,Batch GD,8.0,,1e-05,42,80,66,0.34570989796259216
l2_interaction,Batch GD,8.0,,1e-05,42,80,67,0.3449847371105309
l2_interaction,Batch GD,8.0,,1e-05,42,80,68,0.34426708326212346
l2_interaction,Batch GD,8.0,,1e-05,42,80,69,0.3435567731012225
l2_interaction,Batch GD,8.0,,1e-05,42,80,70,0.34285364918840633
l2_interaction,Batch GD,8.0,,1e-05,42,80,71,0.34215755965856093
l2_interaction,Batch GD,8.0,,1e-05,42,80,72,0.3414683579385584
l2_interaction,Batch GD,8.0,,1e-05,42,80,73,0.34078590248341145
l2_interaction,Batch GD,8.0,,1e-05,42,80,74,0.3401100565294403
l2_interaction,Batch GD,8.0,,1e-05,42,80,75,0.33944068786311815
l2_interaction,Batch GD,8.0,,1e-05,42,80,76,0.33877766860438896
l2_interaction,Batch GD,8.0,,1e-05,42,80,77,0.3381208750033569
l2_interaction,Batch GD,8.0,,1e-05,42,80,78,0.3374701872493437
l2_interaction,Batch GD,8.0,,1e-05,42,80,79,0.3368254892914
l2_interaction,Batch GD,8.0,,1e-05,42,80,80,0.3361866686694357
l2_interaction,SGD,0.05,,1e-05,42,80,1,0.3713030600959401
l2_interaction,SGD,0.05,,1e-05,42,80,2,0.33978185428302027
l2_interaction,SGD,0.05,,1e-05,42,80,3,0.32012529661862094
l2_interaction,SGD,0.05,,1e-05,42,80,4,0.30671348411029925
l2_interaction,SGD,0.05,,1e-05,42,80,5,0.2923722146539154
l2_interaction,SGD,0.05,,1e-05,42,80,6,0.27780350382613694
l2_interaction,SGD,0.05,,1e-05,42,80,7,0.2685705658291468
l2_interaction,SGD,0.05,,1e-05,42,80,8,0.26298523049975747
l2_interaction,SGD,0.05,,1e-05,42,80,9,0.2528601099127281
l2_interaction,SGD,0.05,,1e-05,42,80,10,0.24791586985919642
l2_interaction,SGD,0.05,,1e-05,42,80,11,0.24035936119960713
l2_interaction,SGD,0.05,,1e-05,42,80,12,0.23505186422618743
l2_interaction,SGD,0.05,,1e-05,42,80,13,0.2301595844133503
l2_interaction,SGD,0.05,,1e-05,42,80,14,0.2263602117051279
l2_interaction,SGD,0.05,,1e-05,42,80,15,0.22151113754895704
l2_interaction,SGD,0.05,,1e-05,42,80,16,0.2196830422431736
l2_interaction,SGD,0.05,,1e-05,42,80,17,0.2138960603420844
l2_interaction,SGD,0.05,,1e-05,42,80,18,0.21060082862983087
l2_interaction,SGD,0.05,,1e-05,42,80,19,0.20733809772590756
l2_interaction,SGD,0.05,,1e-05,42,80,20,0.20433211485791017
l2_interaction,SGD,0.05,,1e-05,42,80,21,0.2029406947740202
l2_interaction,SGD,0.05,,1e-05,42,80,22,0.1990911610124075
l2_interaction,SGD,0.05,,1e-05,42,80,23,0.19679740836268422
l2_interaction,SGD,0.05,,1e-05,42,80,24,0.19402418360555335
l2_interaction,SGD,0.05,,1e-05,42,80,25,0.19187395599477475
l2_interaction,SGD,0.05,,1e-05,42,80,26,0.19022495838791711
l2_interaction,SGD,0.05,,1e-05,42,80,27,0.18780955179796108
l2_interaction,SGD,0.05,,1e-05,42,80,28,0.18550292998973358
l2_interaction,SGD,0.05,,1e-05,42,80,29,0.1839942208055178
l2_interaction,SGD,0.05,,1e-05,42,80,30,0.18220291622818305
l2_interaction,SGD,0.05,,1e-05,42,80,31,0.18034375939167047
l2_interaction,SGD,0.05,,1e-05,42,80,32,0.17844652130105843
l2_interaction,SGD,0.05,,1e-05,42,80,33,0.17850814958942313
l2_interaction,SGD,0.05,,1e-05,42,80,34,0.1778227302376022
l2_interaction,SGD,0.05,,1e-05,42,80,35,0.17407612297028263
l2_interaction,SGD,0.05,,1e-05,42,80,36,0.17350259050594843
l2_interaction,SGD,0.05,,1e-05,42,80,37,0.17117250627565797
l2_interaction,SGD,0.05,,1e-05,42,80,38,0.17170645738742968
l2_interaction,SGD,0.05,,1e-05,42,80,39,0.16903348115649255
l2_interaction,SGD,0.05,,1e-05,42,80,40,0.16747137825458586
l2_interaction,SGD,0.05,,1e-05,42,80,41,0.16622605103894408
l2_interaction,SGD,0.05,,1e-05,42,80,42,0.16540206345630415
l2_interaction,SGD,0.05,,1e-05,42,80,43,0.16475225350362616
l2_interaction,SGD,0.05,,1e-05,42,80,44,0.16283906524647734
l2_interaction,SGD,0.05,,1e-05,42,80,45,0.16308495909564438
l2_interaction,SGD,0.05,,1e-05,42,80,46,0.1608242108489081
l2_interaction,SGD,0.05,,1e-05,42,80,47,0.16001005307358682
l2_interaction,SGD,0.05,,1e-05,42,80,48,0.15908000414597198
l2_interaction,SGD,0.05,,1e-05,42,80,49,0.15802563469486536
l2_interaction,SGD,0.05,,1e-05,42,80,50,0.15720424292572346
l2_interaction,SGD,0.05,,1e-05,42,80,51,0.1565714825934124
l2_interaction,SGD,0.05,,1e-05,42,80,52,0.15628450470438848
l2_interaction,SGD,0.05,,1e-05,42,80,53,0.15479224454200705
l2_interaction,SGD,0.05,,1e-05,42,80,54,0.15383907876290137
l2_interaction,SGD,0.05,,1e-05,42,80,55,0.1530536543534999
l2_interaction,SGD,0.05,,1e-05,42,80,56,0.15230801708840044
l2_interaction,SGD,0.05,,1e-05,42,80,57,0.1516538401656383
l2_interaction,SGD,0.05,,1e-05,42,80,58,0.15096466011457826
l2_interaction,SGD,0.05,,1e-05,42,80,59,0.150906827417938
l2_interaction,SGD,0.05,,1e-05,42,80,60,0.1497852922238462
l2_interaction,SGD,0.05,,1e-05,42,80,61,0.14929620581192551
l2_interaction,SGD,0.05,,1e-05,42,80,62,0.14891681199428067
l2_interaction,SGD,0.05,,1e-05,42,80,63,0.14771941060960453
l2_interaction,SGD,0.05,,1e-05,42,80,64,0.14743294163799806
l2_interaction,SGD,0.05,,1e-05,42,80,65,0.14907418159796745
l2_interaction,SGD,0.05,,1e-05,42,80,66,0.14601786759182342
l2_interaction,SGD,0.05,,1e-05,42,80,67,0.1454588798880219
l2_interaction,SGD,0.05,,1e-05,42,80,68,0.14503191850777503
l2_interaction,SGD,0.05,,1e-05,42,80,69,0.14426077211260852
l2_interaction,SGD,0.05,,1e-05,42,80,70,0.14416436871913432
l2_interaction,SGD,0.05,,1e-05,42,80,71,0.14326005043262868
l2_interaction,SGD,0.05,,1e-05,42,80,72,0.14535734790691204
l2_interaction,SGD,0.05,,1e-05,42,80,73,0.142321944585183
l2_interaction,SGD,0.05,,1e-05,42,80,74,0.14264064453994896
l2_interaction,SGD,0.05,,1e-05,42,80,75,0.14133124759861596
l2_interaction,SGD,0.05,,1e-05,42,80,76,0.14087880930275648
l2_interaction,SGD,0.05,,1e-05,42,80,77,0.14053032566977927
l2_interaction,SGD,0.05,,1e-05,42,80,78,0.14039640487087401
l2_interaction,SGD,0.05,,1e-05,42,80,79,0.13959481569028998
l2_interaction,SGD,0.05,,1e-05,42,80,80,0.14070000726697376
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,1,0.4096006943562468
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,2,0.38839297577691256
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,3,0.3740004070622315
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,4,0.3631120882500268
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,5,0.3523292563478834
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,6,0.3431078542128166
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,7,0.33538599958805027
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,8,0.32891063589585456
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,9,0.3220675778899284
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,10,0.3162869664567004
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,11,0.31092070247379583
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,12,0.3060012583665517
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,13,0.30129888807601457
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,14,0.29746972397508403
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,15,0.2928692653311496
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,16,0.2908998050698998
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,17,0.2854291029588031
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,18,0.28188981025981996
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,19,0.27861071564216827
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,20,0.27545251168590823
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,21,0.27301411236332884
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,22,0.2696195005817369
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,23,0.2669709334234087
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,24,0.26433052977324645
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,25,0.2617322937018626
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,26,0.2598021633252663
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,27,0.25697361239181304
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,28,0.25471147192269245
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,29,0.25259485887095023
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,30,0.2505206641361708
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,31,0.2484497926269134
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,32,0.24653866308095929
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,33,0.24576208560737733
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,34,0.2437000424735845
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,35,0.2409462838541102
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,36,0.23940477917489045
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,37,0.23747559692687115
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,38,0.23728843859286103
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,39,0.2342448312789703
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,40,0.2328097019994447
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,41,0.23119796047700414
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,42,0.22971336142536733
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,43,0.22836693444868403
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,44,0.22695220207656663
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,45,0.2258614420900232
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,46,0.22418760928683493
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,47,0.22289069060705505
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,48,0.22162442190339532
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,49,0.22077053319105455
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,50,0.2191500250375183
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,51,0.21827749546931893
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,52,0.2173489865417949
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,53,0.21569062614092446
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,54,0.2145464843748984
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,55,0.21345244643124975
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,56,0.21242039862860343
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,57,0.2113962913981307
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,58,0.21034004703825818
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,59,0.20951238544452774
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,60,0.20870281406147073
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,61,0.2074772078317197
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,62,0.20686567441185819
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,63,0.2056509933167494
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,64,0.2045940883810093
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,65,0.20502179025137818
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,66,0.20286433945174415
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,67,0.20234427355711998
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,68,0.20127263922988065
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,69,0.20026432940397895
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,70,0.19967000540255037
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,71,0.1985932441000733
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,72,0.19901094587077506
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,73,0.19711993163248134
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,74,0.19637376986163899
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,75,0.19552588530653356
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,76,0.19477200724501448
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,77,0.19412709520232724
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,78,0.19357339086341932
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,79,0.19259867257389265
l2_interaction,Mini-batch GD,1.0,64,1e-05,42,80,80,0.19226470011699004
l2_interaction,Batch GD,8.0,,0.0001,42,80,1,0.5397153485794433
l2_interaction,Batch GD,8.0,,0.0001,42,80,2,0.44779923301199615
l2_interaction,Batch GD,8.0,,0.0001,42,80,3,0.4379202288966854
l2_interaction,Batch GD,8.0,,0.0001,42,80,4,0.4328004627383857
l2_interaction,Batch GD,8.0,,0.0001,42,80,5,0.4284636913391752
l2_interaction,Batch GD,8.0,,0.0001,42,80,6,0.4246655583465823
l2_interaction,Batch GD,8.0,,0.0001,42,80,7,0.42127974507465143
l2_interaction,Batch GD,8.0,,0.0001,42,80,8,0.4182193292362133
l2_interaction,Batch GD,8.0,,0.0001,42,80,9,0.4154209724275202
l2_interaction,Batch GD,8.0,,0.0001,42,80,10,0.41283749489652233
l2_interaction,Batch GD,8.0,,0.0001,42,80,11,0.4104330539847761
l2_interaction,Batch GD,8.0,,0.0001,42,80,12,0.408179939485002
l2_interaction,Batch GD,8.0,,0.0001,42,80,13,0.40605638272882416
l2_interaction,Batch GD,8.0,,0.0001,42,80,14,0.40404503104173134
l2_interaction,Batch GD,8.0,,0.0001,42,80,15,0.40213186571719234
l2_interaction,Batch GD,8.0,,0.0001,42,80,16,0.40030542171681455
l2_interaction,Batch GD,8.0,,0.0001,42,80,17,0.3985562162110669
l2_interaction,Batch GD,8.0,,0.0001,42,80,18,0.3968763240618955
l2_interaction,Batch GD,8.0,,0.0001,42,80,19,0.3952590582708724
l2_interaction,Batch GD,8.0,,0.0001,42,80,20,0.39369872647054116
l2_interaction,Batch GD,8.0,,0.0001,42,80,21,0.39219044323174207
l2_interaction,Batch GD,8.0,,0.0001,42,80,22,0.39072998384303764
l2_interaction,Batch GD,8.0,,0.0001,42,80,23,0.38931366925771815
l2_interaction,Batch GD,8.0,,0.0001,42,80,24,0.38793827471542075
l2_interaction,Batch GD,8.0,,0.0001,42,80,25,0.3866009565275892
l2_interaction,Batch GD,8.0,,0.0001,42,80,26,0.38529919293040094
l2_interaction,Batch GD,8.0,,0.0001,42,80,27,0.38403073592949877
l2_interaction,Batch GD,8.0,,0.0001,42,80,28,0.38279357180534207
l2_interaction,Batch GD,8.0,,0.0001,42,80,29,0.3815858884964671
l2_interaction,Batch GD,8.0,,0.0001,42,80,30,0.3804060484858461
l2_interaction,Batch GD,8.0,,0.0001,42,80,31,0.3792525661216266
l2_interaction,Batch GD,8.0,,0.0001,42,80,32,0.3781240885351742
l2_interaction,Batch GD,8.0,,0.0001,42,80,33,0.3770193794960479
l2_interaction,Batch GD,8.0,,0.0001,42,80,34,0.3759373056793813
l2_interaction,Batch GD,8.0,,0.0001,42,80,35,0.3748768249263164
l2_interaction,Batch GD,8.0,,0.0001,42,80,36,0.37383697616014916
l2_interaction,Batch GD,8.0,,0.0001,42,80,37,0.3728168706851935
l2_interaction,Batch GD,8.0,,0.0001,42,80,38,0.37181568464620823
l2_interaction,Batch GD,8.0,,0.0001,42,80,39,0.37083265246660757
l2_interaction,Batch GD,8.0,,0.0001,42,80,40,0.36986706111594875
l2_interaction,Batch GD,8.0,,0.0001,42,80,41,0.3689182450831208
l2_interaction,Batch GD,8.0,,0.0001,42,80,42,0.36798558195260067
l2_interaction,Batch GD,8.0,,0.0001,42,80,43,0.36706848849815454
l2_interaction,Batch GD,8.0,,0.0001,42,80,44,0.36616641722222526
l2_interaction,Batch GD,8.0,,0.0001,42,80,45,0.36527885328063114
l2_interaction,Batch GD,8.0,,0.0001,42,80,46,0.3644053117415526
l2_interaction,Batch GD,8.0,,0.0001,42,80,47,0.36354533513553594
l2_interaction,Batch GD,8.0,,0.0001,42,80,48,0.3626984912596679
l2_interaction,Batch GD,8.0,,0.0001,42,80,49,0.361864371204436
l2_interaction,Batch GD,8.0,,0.0001,42,80,50,0.36104258757628205
l2_interaction,Batch GD,8.0,,0.0001,42,80,51,0.3602327728926186
l2_interaction,Batch GD,8.0,,0.0001,42,80,52,0.3594345781292664
l2_interaction,Batch GD,8.0,,0.0001,42,80,53,0.3586476714029515
l2_interaction,Batch GD,8.0,,0.0001,42,80,54,0.35787173677379336
l2_interaction,Batch GD,8.0,,0.0001,42,80,55,0.3571064731546557
l2_interaction,Batch GD,8.0,,0.0001,42,80,56,0.3563515933158931
l2_interaction,Batch GD,8.0,,0.0001,42,80,57,0.35560682297545837
l2_interaction,Batch GD,8.0,,0.0001,42,80,58,0.3548718999655528
l2_interaction,Batch GD,8.0,,0.0001,42,80,59,0.3541465734680621
l2_interaction,Batch GD,8.0,,0.0001,42,80,60,0.353430603311932
l2_interaction,Batch GD,8.0,,0.0001,42,80,61,0.35272375932643046
l2_interaction,Batch GD,8.0,,0.0001,42,80,62,0.352025820744929
l2_interaction,Batch GD,8.0,,0.0001,42,80,63,0.35133657565443727
l2_interaction,Batch GD,8.0,,0.0001,42,80,64,0.3506558204866471
l2_interaction,Batch GD,8.0,,0.0001,42,80,65,0.34998335954669896
l2_interaction,Batch GD,8.0,,0.0001,42,80,66,0.34931900457629084
l2_interaction,Batch GD,8.0,,0.0001,42,80,67,0.3486625743480956
l2_interaction,Batch GD,8.0,,0.0001,42,80,68,0.34801389428877266
l2_interaction,Batch GD,8.0,,0.0001,42,80,69,0.34737279612812727
l2_interaction,Batch GD,8.0,,0.0001,42,80,70,0.3467391175722208
l2_interaction,Batch GD,8.0,,0.0001,42,80,71,0.34611270199844574
l2_interaction,Batch GD,8.0,,0.0001,42,80,72,0.34549339817077607
l2_interaction,Batch GD,8.0,,0.0001,42,80,73,0.34488105997356966
l2_interaction,Batch GD,8.0,,0.0001,42,80,74,0.344275546162454
l2_interaction,Batch GD,8.0,,0.0001,42,80,75,0.34367672013096373
l2_interaction,Batch GD,8.0,,0.0001,42,80,76,0.3430844496917166
l2_interaction,Batch GD,8.0,,0.0001,42,80,77,0.3424986068710248
l2_interaction,Batch GD,8.0,,0.0001,42,80,78,0.3419190677159403
l2_interaction,Batch GD,8.0,,0.0001,42,80,79,0.3413457121128113
l2_interaction,Batch GD,8.0,,0.0001,42,80,80,0.3407784236165196
l2_interaction,SGD,0.05,,0.0001,42,80,1,0.3730673026694482
l2_interaction,SGD,0.05,,0.0001,42,80,2,0.34398237558034983
l2_interaction,SGD,0.05,,0.0001,42,80,3,0.3271137674251225
l2_interaction,SGD,0.05,,0.0001,42,80,4,0.3165672610944728
l2_interaction,SGD,0.05,,0.0001,42,80,5,0.3052161696143602
l2_interaction,SGD,0.05,,0.0001,42,80,6,0.2934888937906726
l2_interaction,SGD,0.05,,0.0001,42,80,7,0.2871467616025603
l2_interaction,SGD,0.05,,0.0001,42,80,8,0.28434333721487853
l2_interaction,SGD,0.05,,0.0001,42,80,9,0.2770874731971689
l2_interaction,SGD,0.05,,0.0001,42,80,10,0.274868577355586
l2_interaction,SGD,0.05,,0.0001,42,80,11,0.26995687998744367
l2_interaction,SGD,0.05,,0.0001,42,80,12,0.2672282536731679
l2_interaction,SGD,0.05,,0.0001,42,80,13,0.26487155450419536
l2_interaction,SGD,0.05,,0.0001,42,80,14,0.2636927422999216
l2_interaction,SGD,0.05,,0.0001,42,80,15,0.26102171446742484
l2_interaction,SGD,0.05,,0.0001,42,80,16,0.261538250412611
l2_interaction,SGD,0.05,,0.0001,42,80,17,0.2579047734309966
l2_interaction,SGD,0.05,,0.0001,42,80,18,0.25673103833734856
l2_interaction,SGD,0.05,,0.0001,42,80,19,0.25567512915039364
l2_interaction,SGD,0.05,,0.0001,42,80,20,0.2546146212677066
l2_interaction,SGD,0.05,,0.0001,42,80,21,0.25556950604644163
l2_interaction,SGD,0.05,,0.0001,42,80,22,0.2530989836785525
l2_interaction,SGD,0.05,,0.0001,42,80,23,0.25285986622561785
l2_interaction,SGD,0.05,,0.0001,42,80,24,0.2518361701701904
l2_interaction,SGD,0.05,,0.0001,42,80,25,0.25133560663076615
l2_interaction,SGD,0.05,,0.0001,42,80,26,0.25139089469473636
l2_interaction,SGD,0.05,,0.0001,42,80,27,0.2506028824093113
l2_interaction,SGD,0.05,,0.0001,42,80,28,0.24990462541686773
l2_interaction,SGD,0.05,,0.0001,42,80,29,0.2498751648816114
l2_interaction,SGD,0.05,,0.0001,42,80,30,0.25004570494369227
l2_interaction,SGD,0.05,,0.0001,42,80,31,0.24922283901127845
l2_interaction,SGD,0.05,,0.0001,42,80,32,0.24864199954463337
l2_interaction,SGD,0.05,,0.0001,42,80,33,0.25025972935492674
l2_interaction,SGD,0.05,,0.0001,42,80,34,0.251988655210105
l2_interaction,SGD,0.05,,0.0001,42,80,35,0.2480655984764848
l2_interaction,SGD,0.05,,0.0001,42,80,36,0.24962468561626658
l2_interaction,SGD,0.05,,0.0001,42,80,37,0.2477008966927895
l2_interaction,SGD,0.05,,0.0001,42,80,38,0.2498449067378691
l2_interaction,SGD,0.05,,0.0001,42,80,39,0.2482128322015813
l2_interaction,SGD,0.05,,0.0001,42,80,40,0.24759467302290303
l2_interaction,SGD,0.05,,0.0001,42,80,41,0.24734517460023314
l2_interaction,SGD,0.05,,0.0001,42,80,42,0.24737251383335024
l2_interaction,SGD,0.05,,0.0001,42,80,43,0.2474245057468625
l2_interaction,SGD,0.05,,0.0001,42,80,44,0.24690360637992953
l2_interaction,SGD,0.05,,0.0001,42,80,45,0.24851600899670678
l2_interaction,SGD,0.05,,0.0001,42,80,46,0.24679541680780462
l2_interaction,SGD,0.05,,0.0001,42,80,47,0.24715669585031716
l2_interaction,SGD,0.05,,0.0001,42,80,48,0.24708122348491832
l2_interaction,SGD,0.05,,0.0001,42,80,49,0.246680550095078
l2_interaction,SGD,0.05,,0.0001,42,80,50,0.24657288854760245
l2_interaction,SGD,0.05,,0.0001,42,80,51,0.24696262181369272
l2_interaction,SGD,0.05,,0.0001,42,80,52,0.2477753819303042
l2_interaction,SGD,0.05,,0.0001,42,80,53,0.24668941793648672
l2_interaction,SGD,0.05,,0.0001,42,80,54,0.24643050486727586
l2_interaction,SGD,0.05,,0.0001,42,80,55,0.24634696938489128
l2_interaction,SGD,0.05,,0.0001,42,80,56,0.2463195737097861
l2_interaction,SGD,0.05,,0.0001,42,80,57,0.24637936623672055
l2_interaction,SGD,0.05,,0.0001,42,80,58,0.24639757294682396
l2_interaction,SGD,0.05,,0.0001,42,80,59,0.24752759810138744
l2_interaction,SGD,0.05,,0.0001,42,80,60,0.24662240619735556
l2_interaction,SGD,0.05,,0.0001,42,80,61,0.24736815181422098
l2_interaction,SGD,0.05,,0.0001,42,80,62,0.2470632015258309
l2_interaction,SGD,0.05,,0.0001,42,80,63,0.2461825770187866
l2_interaction,SGD,0.05,,0.0001,42,80,64,0.24646771199373257
l2_interaction,SGD,0.05,,0.0001,42,80,65,0.24936812420631638
l2_interaction,SGD,0.05,,0.0001,42,80,66,0.24650169627367466
l2_interaction,SGD,0.05,,0.0001,42,80,67,0.24614629016368847
l2_interaction,SGD,0.05,,0.0001,42,80,68,0.24654524409756298
l2_interaction,SGD,0.05,,0.0001,42,80,69,0.24611477234281498
l2_interaction,SGD,0.05,,0.0001,42,80,70,0.24681105560452835
l2_interaction,SGD,0.05,,0.0001,42,80,71,0.24622528973965876
l2_interaction,SGD,0.05,,0.0001,42,80,72,0.2504658240732252
l2_interaction,SGD,0.05,,0.0001,42,80,73,0.24654046352198822
l2_interaction,SGD,0.05,,0.0001,42,80,74,0.24820198727304388
l2_interaction,SGD,0.05,,0.0001,42,80,75,0.24608436754798757
l2_interaction,SGD,0.05,,0.0001,42,80,76,0.24631918391974056
l2_interaction,SGD,0.05,,0.0001,42,80,77,0.24631017763820906
l2_interaction,SGD,0.05,,0.0001,42,80,78,0.2471277389371116
l2_interaction,SGD,0.05,,0.0001,42,80,79,0.24618059210526205
l2_interaction,SGD,0.05,,0.0001,42,80,80,0.24835225169401007
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,1,0.41002585466908603
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,2,0.38937293844066156
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,3,0.37562305745954905
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,4,0.36543561370950334
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,5,0.35541152884699717
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,6,0.3469803210793863
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,7,0.3400814895362727
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,8,0.3344482378297102
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,9,0.3284780116529441
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,10,0.3235776620392151
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,11,0.3191047432652391
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,12,0.3150891746671809
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,13,0.3112901211347799
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,14,0.30839469667085817
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,15,0.3046921952874002
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,16,0.30365757972437984
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,17,0.29907571784991216
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,18,0.29644981116678754
l2_interaction,Mini-batch GD,1.0,64,0.0001,42,80,19,0.29407776845738653
